Driver,Age,AnnualSalary
23209,39,42484.55
23210,32,77824.57
23211,54,62840.01
23212,25,44183.59
23213,50,82428.92
23214,60,66846.18
23215,37,67685.03
23216,27,56322.04
23217,40,85988.95
23218,51,40771.69
23219,46,73756.41
23220,54,71151.38
23221,45,46847.22
23222,52,61896.15
23223,55,33304.65
23224,50,39016.28
23225,51,49396.9
23226,51,33036.14
23227,27,36747.76
23228,34,32599.6
23229,46,61628.55
23230,39,72931.04
23231,46,74323.98
23232,51,68001.65
23233,44,41711.29
23234,51,46511.52
23235,56,57656.81
23236,30,51672.6
23237,25,70924.22
23238,30,68730.82
23239,36,38549.14
23240,39,32576.05
23241,40,44292.87
23242,52,44371.01
23243,42,81067.95
23244,32,40350.75
23245,30,49530.53
23246,44,34026.1
23247,55,64135.01
23248,39,77309.1
23249,54,46688.1
23250,41,47904.43
23251,55,82921.45
23252,25,41775.03
23253,54,69118.03
23254,31,86630.56
23255,41,41157.99
23256,56,63048.9
23257,45,32581.58
23258,40,47239.95
23259,59,63477.71
23260,45,80009.73
23261,47,68006.79
23262,29,82949.48
23263,54,56801.27
23264,43,77138.66
23265,30,45078.9
23266,57,73270.67
23267,40,72525.05
23268,60,56469.26
23269,43,68685.85
23270,52,88334.06
23271,32,38661.88
23272,53,80123.76
23273,46,86994.85
23274,34,33072.91
23275,45,47757.96
23276,51,44738.8
23277,45,35398.72
23278,42,89324.08
23279,52,44723.81
23280,27,46951.88
23281,35,45060.6
23282,32,82395.6
23283,60,34385.01
23284,44,32499.2
23285,51,41462.86
23286,51,32902.62
23287,30,35754.26
23288,55,84493.61
23289,53,32483.31
23290,37,50577.69
23291,40,38887.2
23292,48,53739.85
23293,37,48189.28
23294,47,34013.5
23295,51,67564.04
23296,41,68705.53
23297,32,59415.95
23298,26,37904.68
23299,33,80574.17
23300,53,57134.69
23301,31,42663.18
23302,60,48592.37
23303,33,37440.51
23304,30,50670.28
23305,34,63517.07
23306,56,83732.2
23307,57,82106.0
23308,44,53981.8
23309,57,59156.79
23310,29,69236.84
23311,36,57904.42
23312,33,56355.09
23313,33,87870.45
23314,32,41325.32
23315,59,40074.33
23316,25,59682.55
23317,25,58973.41
23318,38,85333.77
23319,40,83072.39
23320,45,56214.36
23321,41,51787.2
23322,41,80753.2
23323,39,63718.8
23324,36,78948.43
23325,38,62364.64
23326,39,44002.15
23327,29,80696.53
23328,37,89666.32
23329,50,67481.62
23330,54,87856.11
23331,60,36704.25
23332,57,60617.41
23333,52,38391.53
23334,42,66653.87
23335,45,36387.95
23336,51,67305.75
23337,57,59299.17
23338,54,68902.8
23339,47,83959.9
23340,50,40555.45
23341,50,45613.13
23342,42,80199.16
23343,26,60340.25
23344,44,65191.17
23345,38,81830.02
23346,55,65863.5
23347,56,60728.15
23348,41,56440.74
23349,25,30722.05
23350,57,83853.98
23351,55,69203.7
23352,25,59954.68
23353,47,59215.0
23354,30,58901.14
23355,52,47107.97
23356,46,60393.19
23357,45,56949.52
23358,57,44527.61
23359,37,64923.92
23360,56,78580.95
23361,38,34519.75
23362,52,74573.8
23363,50,55464.96
23364,59,85856.45
23365,42,36821.66
23366,39,79601.61
23367,32,65349.49
23368,46,35655.43
23369,41,57556.09
23370,52,71571.16
23371,44,69773.08
23372,49,30301.46
23373,36,36186.11
23374,29,30686.97
23375,55,84329.77
23376,43,73262.01
23377,56,76467.03
23378,59,41174.08
23379,51,67603.34
23380,40,72600.73
23381,58,51268.64
23382,41,84466.54
23383,43,39287.56
23384,49,43085.55
23385,31,37227.57
23386,38,86066.28
23387,41,56379.85
23388,47,62858.04
23389,32,74533.39
23390,28,69859.7
23391,25,73339.74
23392,49,63092.14
23393,52,61362.86
23394,40,34227.23
23395,57,66343.92
23396,56,38721.0
23397,50,33332.93
23398,48,74606.42
23399,54,60219.9
23400,36,54551.11
23401,44,36139.81
23402,40,56352.35
23403,51,38594.57
23404,54,30686.22
23405,45,71817.51
23406,54,48645.68
23407,47,64640.01
23408,58,33174.46
23409,40,78318.06
23410,29,50197.12
23411,35,83112.31
23412,28,81545.98
23413,59,76586.29
23414,37,65914.77
23415,29,45229.95
23416,53,36691.63
23417,50,72819.98
23418,44,77258.36
23419,45,86903.1
23420,51,43125.99
23421,34,45074.1
23422,36,46516.6
23423,47,60592.44
23424,57,78811.16
23425,34,41370.52
23426,26,36602.13
23427,47,39269.5
23428,43,81325.46
23429,51,64813.83
23430,28,37792.84
23431,32,31695.98
23432,28,57859.42
23433,46,42986.61
23434,49,75048.91
23435,28,38836.86
23436,35,75221.67
23437,39,42421.29
23438,29,73588.27
23439,53,70295.77
23440,42,50311.98
23441,55,71423.7
23442,29,89191.67
23443,38,81763.01
23444,33,73920.98
23445,57,46190.6
23446,35,82690.83
23447,55,80741.25
23448,46,82824.97
23449,48,34554.42
23450,29,75562.67
23451,56,46677.01
23452,43,30745.11
23453,38,31055.23
23454,52,76443.87
23455,25,49784.77
23456,45,78176.97
23457,28,50049.65
23458,38,73432.26
23459,41,87974.84
23460,47,67916.56
23461,50,87589.23
23462,51,62359.61
23463,28,63199.76
23464,29,53287.6
23465,35,39209.93
23466,47,50815.51
23467,52,85661.46
23468,32,44437.26
23469,42,38414.47
23470,32,85208.55
23471,37,73977.59
23472,51,68502.51
23473,43,57354.24
23474,42,56298.97
23475,53,50118.23
23476,48,59577.56
23477,47,60298.43
23478,37,62782.44
23479,26,37297.73
23480,44,53578.23
23481,60,75289.73
23482,42,32356.86
23483,48,78617.56
23484,32,77712.19
23485,47,76194.02
23486,57,59255.84
23487,36,80388.06
23488,44,89074.81
23489,52,41848.35
23490,39,79555.78
23491,34,67173.62
23492,37,30150.99
23493,30,63077.73
23494,33,46218.26
23495,42,63351.06
23496,57,60132.36
23497,40,50926.18
23498,42,40198.21
23499,55,36689.17
23500,46,39018.41
23501,43,42895.91
23502,44,61573.04
23503,32,56383.96
23504,48,88445.27
23505,39,33992.42
23506,35,72444.86
23507,26,51800.17
23508,39,85480.88
23509,49,55392.44
23510,59,31401.56
23511,47,43171.1
23512,35,67081.52
23513,25,63548.66
23514,44,71418.27
23515,38,43323.86
23516,52,84028.86
23517,57,69179.81
23518,48,44078.19
23519,29,41705.64
23520,54,47447.08
23521,40,55370.61
23522,53,31805.55
23523,57,65516.6
23524,56,59216.69
23525,36,31145.1
23526,50,76595.08
23527,30,65220.15
23528,29,39283.15
23529,54,50791.95
23530,28,74268.37
23531,46,45911.79
23532,32,42980.17
23533,51,60362.77
23534,25,40714.53
23535,36,32086.07
23536,35,68286.96
23537,49,53059.91
23538,49,70807.48
23539,43,60554.07
23540,45,69922.65
23541,25,37870.96
23542,38,87151.76
23543,52,44808.19
23544,45,86766.41
23545,31,42871.57
23546,34,37977.18
23547,30,81899.39
23548,43,30742.65
23549,42,58381.52
23550,44,75845.26
23551,57,76300.14
23552,43,47229.01
23553,59,76465.09
23554,40,71416.75
23555,27,44795.37
23556,28,69751.22
23557,38,67180.59
23558,36,89713.75
23559,52,78742.09
23560,58,69667.91
23561,58,38567.12
23562,35,69398.76
23563,42,35584.54
23564,48,59665.86
23565,58,71696.2
23566,36,40138.83
23567,26,63575.25
23568,53,46383.25
23569,53,46695.36
23570,56,53510.18
23571,45,62334.16
23572,60,57634.1
23573,39,51481.92
23574,49,83815.07
23575,53,70716.47
23576,44,42171.75
23577,45,49294.98
23578,59,47320.17
23579,44,32004.34
23580,49,57763.91
23581,39,56925.64
23582,39,77928.89
23583,41,38555.67
23584,47,73402.83
23585,58,42869.63
23586,41,69187.14
23587,30,89074.35
23588,38,60210.46
23589,47,81156.57
23590,49,72462.82
23591,60,70993.09
23592,50,54883.36
23593,54,85535.8
23594,28,51806.16
23595,26,71146.43
23596,59,53270.26
23597,46,33104.53
23598,54,35624.35
23599,32,51840.72
23600,50,70025.99
23601,29,61592.06
23602,51,76222.96
23603,28,34090.3
23604,52,34982.14
23605,43,84894.52
23606,39,31800.08
23607,60,40212.45
23608,25,56658.57
23609,41,84706.4
23610,54,36575.19
23611,51,37473.97
23612,33,48630.47
23613,38,54898.17
23614,53,67957.03
23615,46,44409.02
23616,59,34577.82
23617,55,64691.1
23618,43,66301.55
23619,51,79204.84
23620,36,43562.52
23621,53,74414.53
23622,30,39840.81
23623,37,38406.22
23624,29,31394.56
23625,29,83898.23
23626,40,72706.85
23627,30,85561.19
23628,28,40682.68
23629,55,63408.3
23630,52,46937.57
23631,31,46626.53
23632,26,82050.66
23633,32,56700.32
23634,49,78624.0
23635,44,52947.86
23636,49,83124.2
23637,30,45150.16
23638,49,86899.67
23639,27,56687.38
23640,49,40323.7
23641,46,83719.31
23642,39,60127.28
23643,59,66695.42
23644,53,48116.74
23645,49,44758.47
23646,32,77217.13
23647,42,41593.34
23648,46,61448.61
23649,27,85135.27
23650,60,72369.31
23651,27,82730.59
23652,50,85693.7
23653,25,62344.83
23654,53,60764.11
23655,48,38126.8
23656,34,80638.9
23657,38,57671.05
23658,59,60527.8
23659,45,72092.16
23660,35,78853.62
23661,36,76541.43
23662,53,38692.87
23663,44,84393.46
23664,38,40971.33
23665,43,42956.23
23666,48,81240.01
23667,31,33676.93
23668,47,58273.52
23669,32,52216.11
23670,47,44283.4
23671,55,41333.33
23672,33,46747.13
23673,54,76874.03
23674,32,84852.13
23675,29,64284.75
23676,42,36708.36
23677,44,44825.15
23678,60,57518.6
23679,39,63842.32
23680,46,30013.7
23681,56,75043.25
23682,44,85400.36
23683,49,38719.74
23684,43,41849.57
23685,30,41901.15
23686,38,85861.12
23687,48,53470.55
23688,27,88401.31
23689,26,64479.69
23690,55,82164.66
23691,30,66930.89
23692,55,31697.71
23693,55,58168.08
23694,38,40212.33
23695,57,85073.21
23696,53,53869.6
23697,31,62732.68
23698,32,66530.96
23699,33,36480.8
23700,60,39277.76
23701,48,69062.28
23702,31,44882.23
23703,59,42167.39
23704,54,63743.57
23705,42,86251.42
23706,42,47541.17
23707,60,63165.4
23708,39,59906.77
23709,56,32088.67
23710,47,39985.29
23711,27,83118.41
23712,27,55738.84
23713,43,58569.04
23714,52,65918.9
23715,43,50517.61
23716,56,87946.41
23717,40,56027.39
23718,55,64641.82
23719,56,52345.16
23720,44,54036.48
23721,38,85506.43
23722,41,58382.4
23723,28,78564.54
23724,52,66259.88
23725,32,45399.93
23726,27,37807.84
23727,33,78301.48
23728,41,33677.35
23729,25,40738.08
23730,45,44655.76
23731,33,62318.96
23732,60,30803.41
23733,45,56546.64
23734,47,84020.4
23735,32,61426.55
23736,50,31138.06
23737,53,44196.03
23738,55,85013.36
23739,28,65359.66
23740,35,44345.05
23741,51,67934.12
23742,38,87664.72
23743,53,48936.64
23744,38,52294.99
23745,30,70300.32
23746,47,74583.09
23747,25,42041.89
23748,39,43581.2
23749,55,81418.82
23750,25,47161.4
23751,40,44408.77
23752,25,34643.74
23753,40,75213.3
23754,36,38223.56
23755,56,75109.99
23756,47,65874.27
23757,28,60412.57
23758,51,43800.1
23759,34,42304.98
23760,59,79108.7
23761,29,82580.67
23762,49,52772.21
23763,33,36676.4
23764,52,57359.86
23765,46,48959.62
23766,40,71927.36
23767,28,89524.85
23768,37,78984.74
23769,27,77674.77
23770,25,69453.69
23771,51,67099.74
23772,49,62325.62
23773,45,37956.53
23774,33,79930.6
23775,57,63713.56
23776,50,56158.43
23777,55,68186.19
23778,42,47838.34
23779,35,39829.83
23780,36,83518.64
23781,55,61496.5
23782,56,62298.2
23783,59,34166.52
23784,26,88833.41
23785,31,47521.23
23786,53,62539.24
23787,42,41087.01
23788,60,86983.98
23789,50,53111.21
23790,27,57458.2
23791,46,87152.09
23792,52,70852.73
23793,37,46519.18
23794,27,75218.47
23795,32,71807.58
23796,38,58200.18
23797,43,33840.14
23798,40,80932.82
23799,31,67966.22
23800,46,72571.38
23801,54,41438.0
23802,47,33797.99
23803,41,36500.63
23804,41,37661.32
23805,34,86956.36
23806,26,77513.91
23807,26,89859.05
23808,34,78081.82
23809,51,85951.55
23810,38,83570.4
23811,33,53199.01
23812,29,53176.59
23813,27,86268.62
23814,25,66192.24
23815,58,31664.94
23816,60,85001.56
23817,32,84307.74
23818,36,69653.91
23819,27,46994.85
23820,35,62466.64
23821,52,49409.1
23822,59,59921.04
23823,31,84449.91
23824,55,65237.22
23825,54,45866.14
23826,55,64510.0
23827,52,63643.27
23828,47,42328.93
23829,45,34705.43
23830,38,36921.02
23831,31,65068.62
23832,31,82128.97
23833,41,34439.73
23834,34,58436.63
23835,39,66997.92
23836,50,81060.34
23837,47,88801.22
23838,35,43626.35
23839,54,62236.21
23840,27,62373.93
23841,60,74441.67
23842,39,67559.74
23843,57,36778.36
23844,41,52266.48
23845,44,49927.24
23846,51,34526.19
23847,29,58743.06
23848,52,88181.36
23849,44,86969.15
23850,33,77196.44
23851,33,36079.65
23852,49,43364.08
23853,46,69263.01
23854,35,35908.37
23855,44,69733.17
23856,55,77480.21
23857,25,89658.35
23858,51,46048.18
23859,59,74532.81
23860,44,89106.61
23861,57,50189.45
23862,57,64294.53
23863,31,81672.15
23864,37,32689.65
23865,29,30771.97
23866,44,59218.42
23867,51,53192.29
23868,55,48843.15
23869,52,55528.42
23870,57,78128.22
23871,41,67203.42
23872,56,47367.11
23873,46,43986.67
23874,40,54521.98
23875,29,80179.92
23876,44,89084.16
23877,33,31810.22
23878,49,75300.82
23879,51,31375.67
23880,55,80637.39
23881,40,57976.66
23882,27,46331.64
23883,48,35778.68
23884,29,72495.39
23885,32,32064.52
23886,42,78273.52
23887,26,31046.23
23888,46,55983.87
23889,57,51255.26
23890,50,68760.22
23891,40,66071.34
23892,50,74788.43
23893,29,68806.12
23894,39,39289.42
23895,54,65806.03
23896,51,88260.59
23897,29,36175.44
23898,40,43195.44
23899,37,60005.77
23900,31,55714.43
23901,50,88180.43
23902,43,47284.79
23903,35,57481.68
23904,52,46225.13
23905,49,46361.18
23906,42,87477.23
23907,30,31519.01
23908,26,79678.36
23909,56,58962.96
23910,28,49409.1
23911,34,82853.77
23912,52,57861.38
23913,40,33358.71
23914,47,69908.13
23915,53,62429.6
23916,59,81699.93
23917,58,63006.65
23918,35,63642.94
23919,42,46580.35
23920,52,38354.4
23921,34,84759.21
23922,32,67768.13
23923,38,89251.6
23924,50,61006.72
23925,57,85224.66
23926,44,74275.09
23927,41,36846.73
23928,43,88582.28
23929,55,84658.48
23930,25,35362.12
23931,34,55727.89
23932,50,54664.28
23933,54,75834.0
23934,31,78785.26
23935,32,71506.63
23936,26,68663.86
23937,44,55292.45
23938,59,40544.72
23939,49,34501.35
23940,33,70125.47
23941,52,49162.63
23942,53,58482.99
23943,46,83656.43
23944,35,65225.62
23945,26,35216.47
23946,43,87527.66
23947,46,51856.77
23948,46,57960.44
23949,47,35321.6
23950,54,54819.22
23951,52,37427.55
23952,57,73120.58
23953,43,59802.3
23954,47,81519.88
23955,46,82064.31
23956,28,88386.39
23957,51,75839.99
23958,25,50305.25
23959,31,45320.22
23960,42,64020.07
23961,45,87135.25
23962,55,34090.95
23963,26,70846.83
23964,54,63550.65
23965,60,60497.24
23966,27,88063.02
23967,25,43817.97
23968,55,64195.76
23969,50,72929.17
23970,47,81791.3
23971,55,45420.45
23972,50,41069.76
23973,37,79098.94
23974,33,82985.6
23975,39,41065.08
23976,54,87137.96
23977,35,72908.61
23978,41,50652.79
23979,38,33737.95
23980,27,81848.12
23981,38,63520.99
23982,60,43567.51
23983,35,49681.04
23984,46,55377.99
23985,59,73745.12
23986,54,89693.15
23987,29,60145.72
23988,51,57191.9
23989,46,46869.24
23990,56,68032.28
23991,37,70109.85
23992,47,55587.19
23993,44,59959.35
23994,39,41611.5
23995,48,66005.25
23996,53,74328.4
23997,49,86196.94
23998,31,50994.35
23999,47,43993.07
24000,37,79881.89
24001,38,88724.67
24002,39,72826.42
24003,34,40005.79
24004,49,66695.94
24005,28,78177.64
24006,33,30635.01
24007,40,75412.34
24008,29,57485.22
24009,33,45766.94
24010,34,72277.25
24011,30,82789.74
24012,43,62755.22
24013,58,50030.59
24014,46,48981.82
24015,59,78590.29
24016,37,57511.55
24017,56,53567.13
24018,42,85267.96
24019,28,89147.29
24020,25,37573.62
24021,34,47419.88
24022,32,56073.62
24023,57,67082.92
24024,51,37888.01
24025,30,73703.1
24026,54,59125.86
24027,46,76685.0
24028,59,64805.45
24029,32,73451.4
24030,60,88971.6
24031,50,37666.1
24032,34,32143.94
24033,50,59446.88
24034,25,45176.99
24035,28,82813.91
24036,52,39048.38
24037,33,70409.81
24038,60,71962.58
24039,46,49532.65
24040,30,63415.59
24041,25,54206.76
24042,56,64152.53
24043,35,57119.6
24044,28,88268.07
24045,25,57407.73
24046,48,83778.77
24047,43,69708.39
24048,25,34686.83
24049,28,39485.34
24050,27,81137.75
24051,35,64496.67
24052,50,72343.28
24053,28,84570.63
24054,44,51801.39
24055,38,72136.63
24056,36,72047.71
24057,57,85188.77
24058,29,77086.84
24059,33,80542.89
24060,55,46045.82
24061,54,57385.11
24062,31,43967.19
24063,41,30724.46
24064,54,32350.38
24065,41,59796.92
24066,48,43455.08
24067,30,45907.22
24068,44,69485.84
24069,57,69765.73
24070,34,31963.17
24071,26,44415.12
24072,46,65587.95
24073,49,73586.19
24074,49,54431.82
24075,57,33280.99
24076,29,72773.59
24077,46,87795.13
24078,26,87421.61
24079,52,83100.27
24080,33,80229.56
24081,41,69274.39
24082,48,76926.28
24083,53,38290.23
24084,59,61154.39
24085,59,40587.33
24086,43,49107.88
24087,27,35241.18
24088,56,67384.5
24089,53,88245.5
24090,38,45303.39
24091,37,33194.48
24092,27,66380.32
24093,32,86654.97
24094,40,78926.41
24095,58,38104.74
24096,53,38888.86
24097,54,68289.46
24098,49,53828.32
24099,33,54524.92
24100,43,77295.2
24101,55,82660.0
24102,28,40938.22
24103,52,63691.98
24104,30,44343.82
24105,49,66979.07
24106,55,52362.37
24107,35,64988.78
24108,34,88255.48
24109,49,86308.02
24110,45,52228.7
24111,48,55447.47
24112,38,84173.05
24113,32,56389.65
24114,59,46676.43
24115,60,59908.97
24116,27,87640.35
24117,42,47606.9
24118,47,88612.95
24119,30,49819.26
24120,44,85612.02
24121,25,86897.46
24122,30,33589.03
24123,30,37633.62
24124,42,60323.8
24125,41,86703.39
24126,47,54246.04
24127,42,72799.17
24128,48,32345.65
24129,50,84208.7
24130,52,88988.02
24131,46,68302.89
24132,37,64201.81
24133,30,77391.84
24134,33,79416.39
24135,50,47997.1
24136,34,64000.17
24137,39,35392.9
24138,26,34831.83
24139,52,45214.11
24140,41,79348.23
24141,44,31029.45
24142,25,80310.42
24143,26,73824.5
24144,39,62006.56
24145,49,80768.16
24146,32,44861.13
24147,39,64087.44
24148,29,86293.25
24149,59,88964.35
24150,51,30154.69
24151,43,81169.48
24152,59,35260.25
24153,53,71812.97
24154,25,41032.48
24155,59,84721.07
24156,36,78092.24
24157,50,87074.42
24158,41,58619.55
24159,48,67387.94
24160,42,40029.9
24161,44,83795.75
24162,56,40065.69
24163,56,30091.28
24164,60,35073.1
24165,38,51701.9
24166,49,66160.81
24167,40,31472.37
24168,25,86748.3
24169,33,61459.44
24170,34,36343.72
24171,55,58003.64
24172,56,63380.07
24173,35,71694.39
24174,42,87581.49
24175,39,61187.78
24176,30,69971.7
24177,57,57108.52
24178,38,88908.54
24179,36,38292.75
24180,42,69963.67
24181,30,45950.81
24182,51,74716.36
24183,31,34126.91
24184,36,57860.69
24185,32,39102.92
24186,48,47509.12
24187,39,44563.83
24188,52,69857.98
24189,54,60628.53
24190,27,56930.45
24191,40,83788.84
24192,40,54440.59
